time,.Header.seq,.Header.stamp.secs,.Header.stamp.nsecs,.Header.frame_id,.Latitude,.Longitude,.Altitude,.UTM_easting,.UTM_northing,.RTK,.Zone,.Letter
2022/10/06/19:51:57.090542,0,85917,0,GPS1_Frame,42.33861883333334,-71.08871683333334,14.3,327933.9630608737,4689486.646453978,5,19,T
2022/10/06/19:51:58.092640,0,85918,0,GPS1_Frame,42.33861866666666,-71.08871616666667,14.3,327934.0175277841,4689486.626597832,5,19,T
2022/10/06/19:51:59.092837,0,85919,0,GPS1_Frame,42.338618333333336,-71.08871566666667,14.3,327934.05780971155,4689486.5885718865,5,19,T
2022/10/06/19:52:00.092739,0,85920,0,GPS1_Frame,42.338618166666656,-71.08871533333333,14.4,327934.08481586655,4689486.569390279,5,19,T
2022/10/06/19:52:01.091056,0,85921,0,GPS1_Frame,42.33861783333334,-71.08871500000001,14.4,327934.11136741657,4689486.5317016095,5,19,T
2022/10/06/19:52:02.094860,0,85922,0,GPS1_Frame,42.33861749999999,-71.08871433333334,14.5,327934.1653797233,4689486.493338394,5,19,T
2022/10/06/19:52:03.090305,0,85923,0,GPS1_Frame,42.33861716666667,-71.08871416666666,14.5,327934.1782008978,4689486.455986992,5,19,T
2022/10/06/19:52:04.089403,0,85924,0,GPS1_Frame,42.338616833333326,-71.08871383333333,14.6,327934.2047524487,4689486.418298318,5,19,T
2022/10/06/19:52:05.093565,0,85925,0,GPS1_Frame,42.33861666666667,-71.08871366666668,14.6,327934.2180282222,4689486.399453983,5,19,T
2022/10/06/19:52:06.090895,0,85926,0,GPS1_Frame,42.33861633333333,-71.0887135,14.7,327934.23084939935,4689486.36210258,5,19,T
2022/10/06/19:52:07.092704,0,85927,0,GPS1_Frame,42.33861616666666,-71.08871316666666,14.7,327934.2578555536,4689486.342920973,5,19,T
2022/10/06/19:52:08.094164,0,85928,0,GPS1_Frame,42.33861583333334,-71.08871283333333,14.8,327934.2844071054,4689486.305232302,5,19,T
2022/10/06/19:52:09.091818,0,85929,0,GPS1_Frame,42.33861533333334,-71.0887125,14.8,327934.310504055,4689486.249036564,5,19,T
2022/10/06/19:52:10.088625,0,85930,0,GPS1_Frame,42.338615166666656,-71.08871233333333,14.9,327934.3237798312,4689486.230192225,5,19,T
2022/10/06/19:52:11.094218,0,85931,0,GPS1_Frame,42.33861483333333,-71.08871216666667,14.9,327934.3366010051,4689486.192840822,5,19,T
2022/10/06/19:52:12.094301,0,85932,0,GPS1_Frame,42.33861466666667,-71.08871233333333,15.0,327934.3224160238,4689486.174671026,5,19,T
2022/10/06/19:52:13.094714,0,85933,0,GPS1_Frame,42.33861449999999,-71.08871216666667,15.0,327934.3356918002,4689486.155826689,5,19,T
2022/10/06/19:52:14.095909,0,85934,0,GPS1_Frame,42.338614166666666,-71.088712,15.1,327934.34851297433,4689486.118475287,5,19,T
2022/10/06/19:52:15.091598,0,85935,0,GPS1_Frame,42.338613833333326,-71.08871166666667,15.1,327934.37506452756,4689486.080786615,5,19,T
2022/10/06/19:52:16.095785,0,85936,0,GPS1_Frame,42.3386135,-71.0887115,15.2,327934.3878857041,4689486.043435211,5,19,T
2022/10/06/19:52:17.094563,0,85937,0,GPS1_Frame,42.33861316666666,-71.08871133333334,15.3,327934.4007068787,4689486.00608381,5,19,T
2022/10/06/19:52:18.093712,0,85938,0,GPS1_Frame,42.338612833333336,-71.08871133333334,15.3,327934.39979767427,4689485.969069676,5,19,T
2022/10/06/19:52:19.090376,0,85939,0,GPS1_Frame,42.338612499999996,-71.08871133333334,15.4,327934.39888846973,4689485.932055541,5,19,T
2022/10/06/19:52:20.096098,0,85940,0,GPS1_Frame,42.33861233333334,-71.0887115,15.4,327934.3847034882,4689485.913885745,5,19,T
2022/10/06/19:52:21.094163,0,85941,0,GPS1_Frame,42.338612,-71.0887115,15.5,327934.38379428367,4689485.87687161,5,19,T
2022/10/06/19:52:22.096969,0,85942,0,GPS1_Frame,42.33861166666667,-71.08871116666666,15.5,327934.41034584027,4689485.839182939,5,19,T
2022/10/06/19:52:23.093080,0,85943,0,GPS1_Frame,42.33861116666667,-71.08871116666666,15.6,327934.4089820336,4689485.783661739,5,19,T
2022/10/06/19:52:24.094942,0,85944,0,GPS1_Frame,42.33861083333333,-71.088711,15.6,327934.4218032068,4689485.746310336,5,19,T
2022/10/06/19:52:25.098187,0,85945,0,GPS1_Frame,42.33861066666667,-71.088711,15.7,327934.4213486047,4689485.7278032685,5,19,T
2022/10/06/19:52:26.098346,0,85946,0,GPS1_Frame,42.3386105,-71.08871083333334,15.7,327934.4346243844,4689485.708958933,5,19,T
2022/10/06/19:52:27.093631,0,85947,0,GPS1_Frame,42.33861033333333,-71.08871083333334,15.7,327934.43416978227,4689485.690451865,5,19,T
2022/10/06/19:52:28.093437,0,85948,0,GPS1_Frame,42.33860983333334,-71.08871066666667,15.8,327934.4465363559,4689485.634593397,5,19,T
2022/10/06/19:52:29.097282,0,85949,0,GPS1_Frame,42.33860966666666,-71.08871066666667,15.8,327934.44608175376,4689485.616086329,5,19,T
2022/10/06/19:52:30.096667,0,85950,0,GPS1_Frame,42.33860933333334,-71.08871066666667,15.9,327934.4451725497,4689485.579072198,5,19,T
2022/10/06/19:52:31.098694,0,85951,0,GPS1_Frame,42.338609,-71.08871049999999,15.9,327934.45799372555,4689485.541720792,5,19,T
2022/10/06/19:52:32.098230,0,85952,0,GPS1_Frame,42.33860866666667,-71.08871049999999,16.0,327934.4570845216,4689485.504706661,5,19,T
2022/10/06/19:52:33.096252,0,85953,0,GPS1_Frame,42.33860833333333,-71.08871033333334,16.0,327934.46990569774,4689485.467355257,5,19,T
2022/10/06/19:52:34.100813,0,85954,0,GPS1_Frame,42.33860800000001,-71.08871033333334,16.1,327934.4689964938,4689485.430341125,5,19,T
2022/10/06/19:52:35.099056,0,85955,0,GPS1_Frame,42.33860783333333,-71.08871016666667,16.1,327934.4822722721,4689485.411496786,5,19,T
2022/10/06/19:52:36.095058,0,85956,0,GPS1_Frame,42.3386075,-71.08871016666667,16.2,327934.4813630682,4689485.374482655,5,19,T
2022/10/06/19:52:37.096974,0,85957,0,GPS1_Frame,42.33860733333333,-71.08870983333333,16.2,327934.5083692272,4689485.35530105,5,19,T
2022/10/06/19:52:38.098936,0,85958,0,GPS1_Frame,42.338607,-71.08870966666667,16.2,327934.52119040396,4689485.317949649,5,19,T
2022/10/06/19:52:39.098112,0,85959,0,GPS1_Frame,42.33860683333334,-71.08870966666667,16.2,327934.5207358021,4689485.299442581,5,19,T
2022/10/06/19:52:40.098783,0,85960,0,GPS1_Frame,42.338606666666664,-71.08870966666667,16.3,327934.5202812003,4689485.280935513,5,19,T
2022/10/06/19:52:41.102487,0,85961,0,GPS1_Frame,42.3386065,-71.08870933333333,16.3,327934.5472873618,4689485.261753909,5,19,T
2022/10/06/19:52:42.099674,0,85962,0,GPS1_Frame,42.33860616666666,-71.08870916666666,16.3,327934.56010853895,4689485.224402505,5,19,T
2022/10/06/19:52:43.098799,0,85963,0,GPS1_Frame,42.33860583333333,-71.08870883333334,16.4,327934.58666009706,4689485.186713837,5,19,T
2022/10/06/19:52:44.101676,0,85964,0,GPS1_Frame,42.33860549999999,-71.08870866666666,16.4,327934.5994812767,4689485.149362433,5,19,T
2022/10/06/19:52:45.101683,0,85965,0,GPS1_Frame,42.338605333333334,-71.0887085,16.4,327934.612757056,4689485.130518097,5,19,T
2022/10/06/19:52:46.095793,0,85966,0,GPS1_Frame,42.33860500000001,-71.0887085,16.5,327934.61184785294,4689485.093503966,5,19,T
2022/10/06/19:52:47.101215,0,85967,0,GPS1_Frame,42.33860500000001,-71.08870833333334,16.5,327934.6255782318,4689485.093166698,5,19,T
2022/10/06/19:52:48.101629,0,85968,0,GPS1_Frame,42.33860466666667,-71.08870816666666,16.5,327934.6383994118,4689485.055815294,5,19,T
2022/10/06/19:52:49.101468,0,85969,0,GPS1_Frame,42.33860433333333,-71.088708,16.6,327934.65122059,4689485.018463891,5,19,T
2022/10/06/19:52:50.103751,0,85970,0,GPS1_Frame,42.33860416666666,-71.088708,16.6,327934.6507659885,4689484.999956825,5,19,T
2022/10/06/19:52:51.102725,0,85971,0,GPS1_Frame,42.338604000000004,-71.08870783333333,16.6,327934.66404176824,4689484.9811124895,5,19,T
2022/10/06/19:52:52.101444,0,85972,0,GPS1_Frame,42.33860383333334,-71.08870783333333,16.7,327934.6635871668,4689484.962605423,5,19,T
2022/10/06/19:52:53.102814,0,85973,0,GPS1_Frame,42.338603666666664,-71.08870783333333,16.7,327934.66313256545,4689484.944098354,5,19,T
2022/10/06/19:52:54.102264,0,85974,0,GPS1_Frame,42.3386035,-71.08870766666668,16.7,327934.67640834535,4689484.925254021,5,19,T
2022/10/06/19:52:55.099078,0,85975,0,GPS1_Frame,42.33860333333334,-71.08870766666668,16.7,327934.675953744,4689484.906746954,5,19,T
2022/10/06/19:52:56.103329,0,85976,0,GPS1_Frame,42.33860316666666,-71.0887075,16.8,327934.68922952394,4689484.887902618,5,19,T
2022/10/06/19:52:57.102587,0,85977,0,GPS1_Frame,42.338603,-71.08870733333333,16.8,327934.702505304,4689484.869058284,5,19,T
2022/10/06/19:52:58.103327,0,85978,0,GPS1_Frame,42.33860283333333,-71.0887075,16.8,327934.6883203213,4689484.850888485,5,19,T
2022/10/06/19:52:59.105692,0,85979,0,GPS1_Frame,42.338602666666674,-71.0887075,16.8,327934.68786572,4689484.832381418,5,19,T
2022/10/06/19:53:00.105099,0,85980,0,GPS1_Frame,42.33860249999999,-71.08870733333333,16.9,327934.70114150015,4689484.813537082,5,19,T
2022/10/06/19:53:01.105213,0,85981,0,GPS1_Frame,42.33860216666667,-71.08870716666667,16.9,327934.71396267915,4689484.776185681,5,19,T
2022/10/06/19:53:02.105397,0,85982,0,GPS1_Frame,42.33860200000001,-71.08870716666667,16.9,327934.713508078,4689484.757678616,5,19,T
2022/10/06/19:53:03.103991,0,85983,0,GPS1_Frame,42.33860183333333,-71.08870700000001,17.0,327934.7267838583,4689484.73883428,5,19,T
2022/10/06/19:53:04.101877,0,85984,0,GPS1_Frame,42.33860166666667,-71.08870683333333,17.0,327934.74005964084,4689484.719989943,5,19,T
2022/10/06/19:53:05.107240,0,85985,0,GPS1_Frame,42.33860166666667,-71.08870683333333,17.0,327934.74005964084,4689484.719989943,5,19,T
2022/10/06/19:53:06.103611,0,85986,0,GPS1_Frame,42.3386015,-71.08870700000001,17.0,327934.725874656,4689484.701820144,5,19,T
2022/10/06/19:53:07.105417,0,85987,0,GPS1_Frame,42.33860133333333,-71.08870683333333,17.0,327934.7391504386,4689484.682975809,5,19,T
2022/10/06/19:53:08.106658,0,85988,0,GPS1_Frame,42.33860133333333,-71.08870700000001,17.0,327934.72542005475,4689484.683313077,5,19,T
2022/10/06/19:53:09.099898,0,85989,0,GPS1_Frame,42.33860116666666,-71.08870700000001,17.0,327934.7249654535,4689484.664806011,5,19,T
2022/10/06/19:53:10.102820,0,85990,0,GPS1_Frame,42.33860116666666,-71.08870700000001,17.0,327934.7249654535,4689484.664806011,5,19,T
2022/10/06/19:53:11.109073,0,85991,0,GPS1_Frame,42.33860116666666,-71.08870716666667,17.1,327934.71123507177,4689484.66514328,5,19,T
2022/10/06/19:53:12.106097,0,85992,0,GPS1_Frame,42.33860116666666,-71.08870716666667,17.1,327934.71123507177,4689484.66514328,5,19,T
2022/10/06/19:53:13.104997,0,85993,0,GPS1_Frame,42.338601000000004,-71.08870716666667,17.1,327934.7107804706,4689484.646636214,5,19,T
2022/10/06/19:53:14.107933,0,85994,0,GPS1_Frame,42.338601000000004,-71.08870700000001,17.1,327934.72451085236,4689484.646298946,5,19,T
2022/10/06/19:53:15.105461,0,85995,0,GPS1_Frame,42.33860083333334,-71.08870700000001,17.0,327934.72405625123,4689484.627791879,5,19,T
2022/10/06/19:53:16.106206,0,85996,0,GPS1_Frame,42.33860083333334,-71.08870700000001,17.0,327934.72405625123,4689484.627791879,5,19,T
2022/10/06/19:53:17.106945,0,85997,0,GPS1_Frame,42.338601000000004,-71.08870716666667,17.1,327934.7107804706,4689484.646636214,5,19,T
2022/10/06/19:53:18.105936,0,85998,0,GPS1_Frame,42.33860083333334,-71.08870716666667,17.1,327934.7103258694,4689484.628129147,5,19,T
2022/10/06/19:53:19.108741,0,85999,0,GPS1_Frame,42.33860083333334,-71.08870700000001,17.0,327934.72405625123,4689484.627791879,5,19,T
2022/10/06/19:53:20.108972,0,86000,0,GPS1_Frame,42.338600666666665,-71.08870700000001,17.0,327934.72360165,4689484.609284812,5,19,T
2022/10/06/19:53:21.105879,0,86001,0,GPS1_Frame,42.33860083333334,-71.08870683333333,17.1,327934.7377866352,4689484.627454611,5,19,T
2022/10/06/19:53:22.105390,0,86002,0,GPS1_Frame,42.33860083333334,-71.08870683333333,17.0,327934.7377866352,4689484.627454611,5,19,T
2022/10/06/19:53:23.111352,0,86003,0,GPS1_Frame,42.338600666666665,-71.08870683333333,17.0,327934.7373320339,4689484.608947543,5,19,T
2022/10/06/19:53:24.108864,0,86004,0,GPS1_Frame,42.33860083333334,-71.08870683333333,16.9,327934.7377866352,4689484.627454611,5,19,T
2022/10/06/19:53:25.107798,0,86005,0,GPS1_Frame,42.33860083333334,-71.08870683333333,16.9,327934.7377866352,4689484.627454611,5,19,T
2022/10/06/19:53:26.106731,0,86006,0,GPS1_Frame,42.338600666666665,-71.08870666666667,16.9,327934.75106241583,4689484.608610275,5,19,T
2022/10/06/19:53:27.109033,0,86007,0,GPS1_Frame,42.338600666666665,-71.0887065,16.9,327934.76479279774,4689484.608273006,5,19,T
2022/10/06/19:53:28.110170,0,86008,0,GPS1_Frame,42.33860083333334,-71.0887065,16.9,327934.7652473988,4689484.626780074,5,19,T
2022/10/06/19:53:29.110881,0,86009,0,GPS1_Frame,42.33860083333334,-71.08870616666667,16.9,327934.7927081646,4689484.626105537,5,19,T
2022/10/06/19:53:30.110189,0,86010,0,GPS1_Frame,42.33860083333334,-71.088706,16.9,327934.80643854645,4689484.6257682685,5,19,T
2022/10/06/19:53:31.107388,0,86011,0,GPS1_Frame,42.338600666666665,-71.08870566666666,16.8,327934.8334447092,4689484.606586665,5,19,T
2022/10/06/19:53:32.112327,0,86012,0,GPS1_Frame,42.338600666666665,-71.0887055,16.8,327934.84717509104,4689484.606249398,5,19,T
2022/10/06/19:53:33.110760,0,86013,0,GPS1_Frame,42.33860083333334,-71.08870533333334,16.8,327934.8613600738,4689484.6244191965,5,19,T
2022/10/06/19:53:34.110781,0,86014,0,GPS1_Frame,42.338600666666665,-71.08870499999999,16.8,327934.8883662388,4689484.605237593,5,19,T
2022/10/06/19:53:35.111589,0,86015,0,GPS1_Frame,42.3386005,-71.08870466666667,16.7,327934.91537239973,4689484.586055988,5,19,T
2022/10/06/19:53:36.111897,0,86016,0,GPS1_Frame,42.338600666666665,-71.08870449999999,16.7,327934.9295573844,4689484.604225788,5,19,T
2022/10/06/19:53:37.112871,0,86017,0,GPS1_Frame,42.338600666666665,-71.08870433333333,16.7,327934.9432877684,4689484.603888521,5,19,T
2022/10/06/19:53:38.112960,0,86018,0,GPS1_Frame,42.338600666666665,-71.088704,16.6,327934.97074853,4689484.603213985,5,19,T
2022/10/06/19:53:39.112367,0,86019,0,GPS1_Frame,42.338600666666665,-71.08870366666666,16.6,327934.9982092959,4689484.60253945,5,19,T
2022/10/06/19:53:40.108937,0,86020,0,GPS1_Frame,42.338600666666665,-71.08870350000001,16.6,327935.01193967776,4689484.602202182,5,19,T
2022/10/06/19:53:41.112197,0,86021,0,GPS1_Frame,42.338600666666665,-71.08870316666666,16.6,327935.0394004415,4689484.601527646,5,19,T
2022/10/06/19:53:42.110547,0,86022,0,GPS1_Frame,42.338600666666665,-71.088703,16.6,327935.05313082336,4689484.601190379,5,19,T
2022/10/06/19:53:43.110224,0,86023,0,GPS1_Frame,42.338600666666665,-71.08870266666666,16.5,327935.0805915871,4689484.600515842,5,19,T
2022/10/06/19:53:44.110923,0,86024,0,GPS1_Frame,42.338600666666665,-71.08870233333333,16.5,327935.10805235297,4689484.599841308,5,19,T
2022/10/06/19:53:45.112164,0,86025,0,GPS1_Frame,42.338600666666665,-71.08870216666666,16.5,327935.1217827349,4689484.599504041,5,19,T
2022/10/06/19:53:46.108388,0,86026,0,GPS1_Frame,42.338600666666665,-71.088702,16.5,327935.1355131167,4689484.599166772,5,19,T
2022/10/06/19:53:47.108845,0,86027,0,GPS1_Frame,42.338600666666665,-71.08870183333333,16.4,327935.14924349857,4689484.598829505,5,19,T
2022/10/06/19:53:48.106405,0,86028,0,GPS1_Frame,42.338600666666665,-71.0887015,16.4,327935.17670426436,4689484.59815497,5,19,T
2022/10/06/19:53:49.102037,0,86029,0,GPS1_Frame,42.33860083333334,-71.08870116666667,16.4,327935.20461962814,4689484.615987503,5,19,T
2022/10/06/19:53:50.108960,0,86030,0,GPS1_Frame,42.33860083333334,-71.08870083333333,16.3,327935.23208039184,4689484.615312968,5,19,T
2022/10/06/19:53:51.104298,0,86031,0,GPS1_Frame,42.33860083333334,-71.08870066666667,16.3,327935.24581077363,4689484.614975701,5,19,T
2022/10/06/19:53:52.106095,0,86032,0,GPS1_Frame,42.33860083333334,-71.08870033333332,16.3,327935.27327153936,4689484.614301166,5,19,T
2022/10/06/19:53:53.106758,0,86033,0,GPS1_Frame,42.33860083333334,-71.08870016666667,16.3,327935.2870019191,4689484.613963898,5,19,T
2022/10/06/19:53:54.103594,0,86034,0,GPS1_Frame,42.33860083333334,-71.08869983333334,16.2,327935.3144626828,4689484.613289364,5,19,T
2022/10/06/19:53:55.104346,0,86035,0,GPS1_Frame,42.338601000000004,-71.08869966666666,16.2,327935.3286476684,4689484.6314591635,5,19,T
2022/10/06/19:53:56.104116,0,86036,0,GPS1_Frame,42.338601000000004,-71.08869933333334,16.2,327935.3561084299,4689484.63078463,5,19,T
2022/10/06/19:53:57.101306,0,86037,0,GPS1_Frame,42.338601000000004,-71.08869933333334,16.2,327935.3561084299,4689484.63078463,5,19,T
2022/10/06/19:53:58.098680,0,86038,0,GPS1_Frame,42.338601000000004,-71.08869916666666,16.2,327935.3698388138,4689484.630447363,5,19,T
2022/10/06/19:53:59.103423,0,86039,0,GPS1_Frame,42.338601000000004,-71.08869916666666,16.1,327935.3698388138,4689484.630447363,5,19,T
2022/10/06/19:54:00.100346,0,86040,0,GPS1_Frame,42.33860116666666,-71.08869883333334,16.1,327935.39775417675,4689484.648279894,5,19,T
2022/10/06/19:54:01.100989,0,86041,0,GPS1_Frame,42.33860116666666,-71.08869866666667,16.0,327935.41148455854,4689484.647942628,5,19,T
2022/10/06/19:54:02.100448,0,86042,0,GPS1_Frame,42.33860116666666,-71.08869866666667,16.0,327935.41148455854,4689484.647942628,5,19,T
2022/10/06/19:54:03.099196,0,86043,0,GPS1_Frame,42.33860133333333,-71.08869849999999,16.0,327935.42566953966,4689484.666112427,5,19,T
2022/10/06/19:54:04.099190,0,86044,0,GPS1_Frame,42.33860133333333,-71.08869833333333,16.0,327935.43939992134,4689484.665775159,5,19,T
2022/10/06/19:54:05.099156,0,86045,0,GPS1_Frame,42.33860133333333,-71.08869800000001,16.0,327935.4668606848,4689484.665100625,5,19,T
2022/10/06/19:54:06.097269,0,86046,0,GPS1_Frame,42.33860133333333,-71.08869766666666,15.9,327935.49432145036,4689484.664426091,5,19,T
2022/10/06/19:54:07.093726,0,86047,0,GPS1_Frame,42.33860133333333,-71.08869733333333,15.9,327935.5217822138,4689484.663751558,5,19,T
2022/10/06/19:54:08.098237,0,86048,0,GPS1_Frame,42.33860133333333,-71.08869716666666,15.9,327935.53551259555,4689484.663414291,5,19,T
2022/10/06/19:54:09.097037,0,86049,0,GPS1_Frame,42.33860133333333,-71.088697,15.9,327935.5492429794,4689484.663077025,5,19,T
2022/10/06/19:54:10.092777,0,86050,0,GPS1_Frame,42.33860133333333,-71.08869683333334,15.8,327935.562973359,4689484.662739758,5,19,T
2022/10/06/19:54:11.093928,0,86051,0,GPS1_Frame,42.3386015,-71.08869666666666,15.8,327935.5771583418,4689484.680909558,5,19,T
2022/10/06/19:54:12.094341,0,86052,0,GPS1_Frame,42.3386015,-71.0886965,15.8,327935.5908887235,4689484.680572292,5,19,T
2022/10/06/19:54:13.094157,0,86053,0,GPS1_Frame,42.3386015,-71.08869616666667,15.8,327935.61834948685,4689484.679897759,5,19,T
2022/10/06/19:54:14.095754,0,86054,0,GPS1_Frame,42.3386015,-71.088696,15.8,327935.6320798686,4689484.679560491,5,19,T
2022/10/06/19:54:15.094043,0,86055,0,GPS1_Frame,42.3386015,-71.08869566666667,15.7,327935.6595406319,4689484.678885958,5,19,T
2022/10/06/19:54:16.090712,0,86056,0,GPS1_Frame,42.33860183333333,-71.08869533333333,15.7,327935.68791059253,4689484.715225561,5,19,T
2022/10/06/19:54:17.093740,0,86057,0,GPS1_Frame,42.33860200000001,-71.08869533333333,15.6,327935.6883651912,4689484.733732628,5,19,T
2022/10/06/19:54:18.094340,0,86058,0,GPS1_Frame,42.33860216666667,-71.08869516666667,15.6,327935.7025501714,4689484.751902427,5,19,T
2022/10/06/19:54:19.095104,0,86059,0,GPS1_Frame,42.33860216666667,-71.08869516666667,15.5,327935.7025501714,4689484.751902427,5,19,T
2022/10/06/19:54:20.096782,0,86060,0,GPS1_Frame,42.338602333333334,-71.088695,15.5,327935.7167351536,4689484.770072226,5,19,T
2022/10/06/19:54:21.092584,0,86061,0,GPS1_Frame,42.338602666666674,-71.08869483333334,15.5,327935.7313747322,4689484.806749094,5,19,T
2022/10/06/19:54:22.093338,0,86062,0,GPS1_Frame,42.33860283333333,-71.08869466666667,15.4,327935.7455597122,4689484.824918896,5,19,T
2022/10/06/19:54:23.092784,0,86063,0,GPS1_Frame,42.338603,-71.0886945,15.4,327935.759744692,4689484.843088696,5,19,T
2022/10/06/19:54:24.092973,0,86064,0,GPS1_Frame,42.33860316666666,-71.08869433333332,15.3,327935.77392967395,4689484.861258496,5,19,T
2022/10/06/19:54:25.087791,0,86065,0,GPS1_Frame,42.33860333333334,-71.08869433333332,15.3,327935.7743842724,4689484.879765563,5,19,T
2022/10/06/19:54:26.092716,0,86066,0,GPS1_Frame,42.33860333333334,-71.08869416666667,15.3,327935.78811465367,4689484.879428296,5,19,T
2022/10/06/19:54:27.089616,0,86067,0,GPS1_Frame,42.3386035,-71.08869383333334,15.2,327935.81603001454,4689484.897260831,5,19,T
2022/10/06/19:54:28.091579,0,86068,0,GPS1_Frame,42.338603666666664,-71.08869366666666,15.2,327935.83021499414,4689484.91543063,5,19,T
2022/10/06/19:54:29.091428,0,86069,0,GPS1_Frame,42.338603666666664,-71.0886935,15.1,327935.84394537535,4689484.915093363,5,19,T
2022/10/06/19:54:30.089255,0,86070,0,GPS1_Frame,42.33860383333334,-71.08869333333334,15.1,327935.8581303548,4689484.933263166,5,19,T
2022/10/06/19:54:31.088973,0,86071,0,GPS1_Frame,42.338604000000004,-71.08869316666666,15.1,327935.87231533416,4689484.951432966,5,19,T
2022/10/06/19:54:32.090551,0,86072,0,GPS1_Frame,42.338604000000004,-71.08869299999999,15.0,327935.8860457174,4689484.951095699,5,19,T
2022/10/06/19:54:33.088758,0,86073,0,GPS1_Frame,42.33860416666666,-71.08869266666667,15.0,327935.9139610757,4689484.968928235,5,19,T
2022/10/06/19:54:34.086047,0,86074,0,GPS1_Frame,42.33860416666666,-71.0886925,15.0,327935.9276914589,4689484.968590968,5,19,T
2022/10/06/19:54:35.087835,0,86075,0,GPS1_Frame,42.33860416666666,-71.08869233333333,14.9,327935.9414218421,4689484.968253703,5,19,T
2022/10/06/19:54:36.087684,0,86076,0,GPS1_Frame,42.33860416666666,-71.08869216666668,14.9,327935.95515222114,4689484.9679164365,5,19,T
2022/10/06/19:54:37.089734,0,86077,0,GPS1_Frame,42.33860416666666,-71.08869183333333,14.9,327935.9826129854,4689484.967241906,5,19,T
2022/10/06/19:54:38.089873,0,86078,0,GPS1_Frame,42.33860416666666,-71.08869150000001,14.9,327936.0100737476,4689484.966567374,5,19,T
2022/10/06/19:54:39.082478,0,86079,0,GPS1_Frame,42.33860416666666,-71.08869133333333,14.9,327936.0238041287,4689484.9662301075,5,19,T
2022/10/06/19:54:40.083505,0,86080,0,GPS1_Frame,42.338604000000004,-71.088691,14.9,327936.0508102932,4689484.947048509,5,19,T
2022/10/06/19:54:41.085912,0,86081,0,GPS1_Frame,42.338604000000004,-71.08869066666666,14.9,327936.0782710555,4689484.946373978,5,19,T
2022/10/06/19:54:42.082065,0,86082,0,GPS1_Frame,42.33860383333334,-71.08869033333333,14.9,327936.10527722223,4689484.92719238,5,19,T
2022/10/06/19:54:43.081748,0,86083,0,GPS1_Frame,42.33860383333334,-71.08869,14.9,327936.1327379846,4689484.926517849,5,19,T
2022/10/06/19:54:44.087022,0,86084,0,GPS1_Frame,42.338603666666664,-71.08868966666667,14.9,327936.1597441516,4689484.907336248,5,19,T
2022/10/06/19:54:45.083468,0,86085,0,GPS1_Frame,42.338603666666664,-71.0886895,14.9,327936.1734745328,4689484.906998983,5,19,T
2022/10/06/19:54:46.086044,0,86086,0,GPS1_Frame,42.3386035,-71.08868933333333,14.9,327936.18675031664,4689484.888154652,5,19,T
2022/10/06/19:54:47.086161,0,86087,0,GPS1_Frame,42.3386035,-71.088689,14.9,327936.2142110791,4689484.887480121,5,19,T
2022/10/06/19:54:48.086345,0,86088,0,GPS1_Frame,42.3386035,-71.08868883333334,14.9,327936.2279414604,4689484.887142856,5,19,T
2022/10/06/19:54:49.086373,0,86089,0,GPS1_Frame,42.3386035,-71.08868866666667,14.9,327936.2416718416,4689484.886805591,5,19,T
2022/10/06/19:54:50.085578,0,86090,0,GPS1_Frame,42.3386035,-71.08868833333332,14.9,327936.2691326062,4689484.88613106,5,19,T
2022/10/06/19:54:51.084851,0,86091,0,GPS1_Frame,42.33860333333334,-71.08868816666667,14.9,327936.2824083882,4689484.867286727,5,19,T
2022/10/06/19:54:52.080512,0,86092,0,GPS1_Frame,42.33860333333334,-71.088688,14.9,327936.29613876954,4689484.866949462,5,19,T
2022/10/06/19:54:53.086720,0,86093,0,GPS1_Frame,42.33860316666666,-71.08868783333334,14.9,327936.30941455375,4689484.84810513,5,19,T
2022/10/06/19:54:54.081481,0,86094,0,GPS1_Frame,42.33860316666666,-71.08868766666666,14.9,327936.32314493926,4689484.847767864,5,19,T
2022/10/06/19:54:55.084553,0,86095,0,GPS1_Frame,42.33860316666666,-71.0886875,14.9,327936.3368753185,4689484.8474306,5,19,T
2022/10/06/19:54:56.084303,0,86096,0,GPS1_Frame,42.338603,-71.08868733333334,14.9,327936.3501511029,4689484.828586268,5,19,T
2022/10/06/19:54:57.082933,0,86097,0,GPS1_Frame,42.338603,-71.08868716666666,14.9,327936.36388148635,4689484.828249003,5,19,T
2022/10/06/19:54:58.085943,0,86098,0,GPS1_Frame,42.338603,-71.088687,14.9,327936.37761186773,4689484.827911738,5,19,T
2022/10/06/19:54:59.082819,0,86099,0,GPS1_Frame,42.338603,-71.08868683333334,14.9,327936.3913422491,4689484.827574472,5,19,T
2022/10/06/19:55:00.082980,0,86100,0,GPS1_Frame,42.33860283333333,-71.08868666666667,14.9,327936.4046180337,4689484.80873014,5,19,T
2022/10/06/19:55:01.078591,0,86101,0,GPS1_Frame,42.33860283333333,-71.0886865,14.9,327936.41834841506,4689484.808392875,5,19,T
2022/10/06/19:55:02.084048,0,86102,0,GPS1_Frame,42.33860283333333,-71.08868633333333,14.9,327936.4320787964,4689484.80805561,5,19,T
2022/10/06/19:55:03.083997,0,86103,0,GPS1_Frame,42.338602666666674,-71.08868633333333,14.9,327936.43162419973,4689484.789548543,5,19,T
